"","ID","AuthorUserName","AuthorDisplayName","Created","Message","ContentType","ContextUrl","AuthorFollowerCount","LikeCount","TwitterAuthorListedCount","TWAuthorIsVerified","TWRetweetCount","TWReplyCount","TWAuthorCreated","Tags","ZPoints","Sentiment","No.Tags","Engagement.Score"
"283",1.10921e+18,"BoilerBall","Purdue Mens Basketball",2019-03-22 21:43:00,"RT @TriciaWhitaker: Always a good broadcast when you can chat w/ @KKiermaier39 about his impressive â€œkaraoke, hip swingâ€ catch amp; of courseâ€¦","Video","https://twitter.com/BoilerBall/statuses/1109209054424059904",109623,0,599,"True",0,0,2012-01-03 17:05:00,"Purdue",13,"Positive","False",0
"284",1.10921e+18,"IonaGaelsMBB","Iona Men's Hoops",2019-03-22 21:42:00,"RT @MAACHoops: €: Before @IonaGaelsMBB take on North Carolina tonight, here is what Rickey McGill had to say about what the message is in tâ€¦","Photo","https://twitter.com/IonaGaelsMBB/statuses/1109208708637229056",5166,0,84,"True",0,0,2014-08-19 14:39:00,"North Carolina,Iona",8,"Objective","False",0
"285",1.10921e+18,"UCImbb","UCI M Basketball",2019-03-22 21:41:00,"How about that game!!! @TrentRushSports checked in with some of the guys following today's win  #StillHungry ","Video","https://twitter.com/UCImbb/statuses/1109208472447410177",6355,8,121,"False",4,0,2010-12-06 05:54:00,"UC Irvine",35,"Positive","False",12
"286",1.10921e+18,"TexasTechMBB","Texas Tech Basketball",2019-03-22 21:40:00,"Hit the gas in the second half.Highlights ‘‡âž¡ #4To1 |  #MarchMadness´ #WreckEmâš« ","Photo","https://twitter.com/TexasTechMBB/statuses/1109208298757283840",48791,186,239,"True",31,1,2014-09-24 11:41:00,"Texas Tech",69,"Objective","False",218
"287",1.10921e+18,"NMStateMBB","NM State MBB",2019-03-22 21:40:00,"RT @AlexiaGoodwin: Aggie fans!! Come support your feild teams this weekend, and donâ€t forget to carry that @NMStateMBB positive energy fromâ€¦","Text","https://twitter.com/NMStateMBB/statuses/1109208250241564673",5987,0,65,"True",0,0,2015-12-01 05:28:00,"New Mexico St",8,"Positive","False",0
"288",1.10921e+18,"Vol_Hoops","Tennessee Basketball",2019-03-22 21:40:00,"Perfect placement.  #GBO #MarchMadness ","Video","https://twitter.com/Vol_Hoops/statuses/1109208189499817989",189391,3473,878,"True",474,35,2009-04-27 14:57:00,"Tennessee",116,"Positive","False",3982
"289",1.10921e+18,"NDSUmbb","NDSU Basketball",2019-03-22 21:39:00,"The Stage Is Set.  #MarchMadness ","Video","https://twitter.com/NDSUmbb/statuses/1109208080242364416",10564,100,117,"False",17,2,2013-03-07 16:20:00,"North Dakota St",59,"Objective","False",119
"290",1.10921e+18,"UBmenshoops","UB Men's Basketball",2019-03-22 21:39:00,"Hard hat points for Dontay! Caruthers draws the charge!  #UBhornsUP |  #UBDancing","Text","https://twitter.com/UBmenshoops/statuses/1109207903121088512",15346,19,171,"True",6,0,2012-08-17 20:32:00,"Buffalo",42,"Negative","False",25
"291",1.10921e+18,"HailStateMBK","Mississippi State Basketball",2019-03-22 21:38:00,"F O C U S E D ","Photo","https://twitter.com/HailStateMBK/statuses/1109207813539033088",46666,110,411,"True",10,2,2009-06-08 20:53:00,"Mississippi Sta",56,"Objective","False",122
"292",1.10921e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:38:00,"With 3 assists in the 1st half, @fastpp3 tied @Thirty2zero for fourth in UO career assists with 471. Only Ron Lee, Luke Ridnour and Kenya Wilkins have more assists as Ducks. ","Photo","https://twitter.com/OregonMBB/statuses/1109207796787011584",107993,36,693,"True",2,1,2009-07-15 19:21:00,"Oregon",38,"Objective","False",39
"293",1.10921e+18,"UCImbb","UCI M Basketball",2019-03-22 21:38:00,"RT @youngthegiant: Letâ€s gooooo @UCIAthletics !! Last Cali team in the tournament ˜®˜®˜® am I still an alumnus even though I dropped out?!","Text","https://twitter.com/UCImbb/statuses/1109207668084756480",6355,0,121,"False",0,0,2010-12-06 05:54:00,"UC Irvine",9,"Objective","False",0
"294",1.10921e+18,"umichbball","Michigan Men's Basketball",2019-03-22 21:35:00,"- FAMILY -JP x @CoachDreHaynes ","Photo","https://twitter.com/umichbball/statuses/1109206888019824643",308985,268,1685,"True",16,3,2009-03-03 16:38:00,"Michigan",66,"Positive","False",287
"295",1.10921e+18,"HailStateMBK","Mississippi State Basketball",2019-03-22 21:34:00,"RT @HailStateMBK: T H E  D A N C E  F L O O R   ","Video","https://twitter.com/HailStateMBK/statuses/1109206867639558144",46666,0,411,"True",0,0,2009-06-08 20:53:00,"Mississippi Sta",12,"Objective","False",0
"296",1.10921e+18,"RacersHoops","Murray State MBB",2019-03-22 21:34:00,"RT @WWE: Gotta have that champ mentality. ¯ Good luck tomorrow, @RacersHoops! @MSURacers  #MarchMadness  #SpeakWWE ","Text","https://twitter.com/RacersHoops/statuses/1109206865471303688",10478,0,106,"False",0,0,2011-07-05 21:38:00,"Murray State",9,"Positive","False",0
"297",1.10921e+18,"ODUMensHoops","ODU Men's Basketball",2019-03-22 21:34:00,"@BJStith3 It's not goodbye. It's see you later.  #CHAMP ˜ ","Photo","https://twitter.com/ODUMensHoops/statuses/1109206764896034821",9145,20,136,"False",2,0,2011-09-21 16:19:00,"Old Dominion",29,"Positive","False",22
"298",1.10921e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:34:00,"Halftime at the SAP Center.Ducks and Badgers locked at 25-25 in the first round of  #MarchMadness@fastpp3 leading all players with 12 points and just missed a three at the end of the half.  #GoDucks ","Photo","https://twitter.com/OregonMBB/statuses/1109206638945136640",107990,62,693,"True",17,5,2009-07-15 19:21:00,"Oregon",64,"Objective","False",84
"299",1.10921e+18,"UBmenshoops","UB Men's Basketball",2019-03-22 21:33:00,"CJ for 3!!! Bulls lead 53-37 with 15:58 left in the second half! #UBhornsUP |  #UBDancing","Text","https://twitter.com/UBmenshoops/statuses/1109206464122499072",15343,49,171,"True",13,4,2012-08-17 20:32:00,"Buffalo",57,"Objective","False",66
"300",1.10921e+18,"UVAMensHoops","Virginia Men's Basketball",2019-03-22 21:32:00,"Put it on the board!  #MarchMadness¶âš·  #GoHoos ","Video","https://twitter.com/UVAMensHoops/statuses/1109206312066445313",159916,994,606,"True",136,10,2012-07-13 16:58:00,"Virginia",95,"Objective","False",1140
"301",1.10921e+18,"BadgerMBB","Wisconsin Basketball",2019-03-22 21:32:00,"America, meet @iverson_khalil ˜¤","Text","https://twitter.com/BadgerMBB/statuses/1109206174338088960",297803,641,1205,"True",90,16,2009-03-04 18:55:00,"Wisconsin",92,"Objective","False",747
"302",1.10921e+18,"UNC_Basketball","Carolina Basketball",2019-03-22 21:32:00,"RT @UNC_Basketball: Luke is up for 2âƒ£ awards that you can help him win!Senior CLASS Award Award (endsâ€¦","Photo","https://twitter.com/UNC_Basketball/statuses/1109206117794672640",958533,0,2485,"True",0,0,2009-06-08 14:26:00,"North Carolina",17,"Positive","False",0
"303",1.10921e+18,"BadgerMBB","Wisconsin Basketball",2019-03-22 21:31:00,"Now THAT is how you end a half@iverson_khalil with the HAMMER and we're tied at the break in San Jose #OnWisconsin //  #MarchMadness ","Photo","https://twitter.com/BadgerMBB/statuses/1109206057870675970",297803,257,1205,"True",38,12,2009-03-04 18:55:00,"Wisconsin",80,"Objective","False",307
"304",1.10921e+18,"UHCougarMBK","Houston Men's Hoops ðŸ€ ðŸ¾",2019-03-22 21:31:00,"RT @HoustonRockets: Good luck to the @UHCougarMBK squad tonight! € #ForTheCity |  #GoCoogs ","Photo","https://twitter.com/UHCougarMBK/statuses/1109206001406930944",23244,0,271,"True",0,0,2010-07-26 18:22:00,"Houston",11,"Positive","False",0
"305",1.10921e+18,"KentuckyMBB","Kentucky Basketball",2019-03-22 21:31:00,"Oh, @UKCoachCalipari ˜¹ ","Video","https://twitter.com/KentuckyMBB/statuses/1109205877171589121",771771,1467,1171,"True",216,15,2009-04-26 22:25:00,"Kentucky",104,"Objective","False",1698
"306",1.10921e+18,"UHCougarMBK","Houston Men's Hoops ðŸ€ ðŸ¾",2019-03-22 21:30:00,"RT @BobSlovak13: It is a HTown take over of Tulsa. @UHCougarMBK Fans ready to be loud and proud. @marchmadness @abc13houston ","Photo","https://twitter.com/UHCougarMBK/statuses/1109205800944324608",23244,0,271,"True",0,0,2010-07-26 18:22:00,"Houston",11,"Positive","False",0
"307",1.10921e+18,"LibertyMBB","Liberty Menâ€™s Basketball",2019-03-22 21:30:00,"2 hours til we dance  #MarchMadness ","Video","https://twitter.com/LibertyMBB/statuses/1109205687438053376",8352,15,108,"False",1,0,2011-09-05 17:54:00,"Liberty",23,"Objective","False",16
"308",1.10921e+18,"SunDevilHoops","Sun Devil MBB",2019-03-22 21:29:00,"A nice way to start ˜³Sun Devils 33 /// Bulls 44â± 19:45 ","Video","https://twitter.com/SunDevilHoops/statuses/1109205465215336449",25852,10,362,"True",1,2,2011-06-27 22:47:00,"Arizona St",34,"Positive","False",13
"309",1.10921e+18,"ODUMensHoops","ODU Men's Basketball",2019-03-22 21:29:00,"RT @MAHDTHAGOD: Just want to say THANK you to Coach Jones and the whole staff for just giving me a chance! A guy like me was overlooked andâ€¦","Photo","https://twitter.com/ODUMensHoops/statuses/1109205442239102976",9145,0,136,"False",0,0,2011-09-21 16:19:00,"Old Dominion",9,"Positive","False",0
"310",1.10921e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:29:00,"1H | Big bucket inside by Francis Okoro gives Oregon a 25-23 lead in the final minute of the first half!  #GoDucks  #MarchMadness","Text","https://twitter.com/OregonMBB/statuses/1109205432172609538",107986,21,693,"True",2,3,2009-07-15 19:21:00,"Oregon",43,"Objective","False",26
"311",1.10921e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:27:00,"RT @trailblazers: Good luck to our friends, @OregonMBB!  #GoDucks ","Video","https://twitter.com/OregonMBB/statuses/1109205049987596288",107986,0,693,"True",0,0,2009-07-15 19:21:00,"Oregon",13,"Positive","False",0
"312",1.10921e+18,"OleMissMBB","Ole Miss Basketball",2019-03-22 21:27:00,"Win or lose, we're always a FAMILY #HottyToddy  #FamilyOn3 ","Photo","https://twitter.com/OleMissMBB/statuses/1109205026445164546",39431,280,360,"True",28,5,2011-06-24 03:04:00,"Mississippi",71,"Positive","False",313
"313",1.1092e+18,"SunDevilHoops","Sun Devil MBB",2019-03-22 21:27:00,"Time to rally â°Don't miss out â¤µ  TNT  March Madness Live ","Photo","https://twitter.com/SunDevilHoops/statuses/1109204925668425728",25852,8,362,"True",4,3,2011-06-27 22:47:00,"Arizona St",44,"Objective","False",15
"314",1.1092e+18,"UBmenshoops","UB Men's Basketball",2019-03-22 21:27:00,"The second half is underway... #UBhornsUP |  #UBDancing","Text","https://twitter.com/UBmenshoops/statuses/1109204916965425152",15337,7,171,"True",4,0,2012-08-17 20:32:00,"Buffalo",36,"Objective","False",11
"315",1.1092e+18,"UCImbb","UCI M Basketball",2019-03-22 21:26:00,"RT @marchmadness: Big time players make big time plays in big time games.  #MarchMadness | @UCImbb ","Video","https://twitter.com/UCImbb/statuses/1109204761604022272",6346,0,121,"False",0,0,2010-12-06 05:54:00,"UC Irvine",9,"Objective","False",0
"316",1.1092e+18,"PVAMUPanthers","PVAMU Panthers",2019-03-22 21:24:00,"SCORE UPDATE: JSU 1 vs  #PVAMUSoftball 3  at the end of the 4th Check out LIVE stats at ","Photo","https://twitter.com/PVAMUPanthers/statuses/1109204123495399424",18546,0,114,"True",0,0,2009-04-26 07:09:00,"Prairie View AM",9,"Objective","False",0
"317",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:24:00,"1H | Both teams in a bit of a scoring drought, no points in the last three-plus minutes. Timeout Wisconsin after a scramble for a loose ball. Still tied, 23-23, with 1:50 left in the half.  #GoDucks  #MarchMadness","Text","https://twitter.com/OregonMBB/statuses/1109204100732743680",107985,0,693,"True",2,2,2009-07-15 19:21:00,"Wisconsin,Oregon",36,"Objective","False",4
"318",1.1092e+18,"NDSUmbb","NDSU Basketball",2019-03-22 21:23:00,"Yes, Coach Richman is wearing a t-shirt under his suit coat. Landon Solberg is the reason why. ","Text","https://twitter.com/NDSUmbb/statuses/1109203945845604352",10562,307,116,"False",54,1,2013-03-07 16:20:00,"North Dakota St",75,"Objective","False",362
"319",1.1092e+18,"UBmenshoops","UB Men's Basketball",2019-03-22 21:22:00,"Here come your Bulls!  #UBhornsUP l  #UBDancing ","Video","https://twitter.com/UBmenshoops/statuses/1109203689070358528",15331,70,171,"True",11,0,2012-08-17 20:32:00,"Buffalo",52,"Objective","False",81
"320",1.1092e+18,"CycloneMBB","Iowa State Menâ€™s Basketball",2019-03-22 21:22:00,"RT @CycloneATH: Letâ€s send-off @CycloneMBB tonight in Tulsa š¨ 7pm the Pep Band and Spirit Squad will rally  #cyclONEnation and cheer the Câ€¦","Photo","https://twitter.com/CycloneMBB/statuses/1109203659462721537",304650,0,627,"True",0,0,2009-05-01 15:58:00,"Iowa State",14,"Positive","False",0
"321",1.1092e+18,"UVMmbb","UVM Men's Basketball",2019-03-22 21:22:00,"Thanks for all of the in-game and behind the scenes coverage!","Text","https://twitter.com/UVMmbb/statuses/1109203629255348224",8090,34,137,"False",2,0,2009-06-19 15:22:00,"Vermont",30,"Positive","False",36
"322",1.1092e+18,"TerrapinHoops","Maryland Basketball",2019-03-22 21:21:00,"OÌ¶fÌ¶fÌ¶ Ì¶DÌ¶aÌ¶yÌ¶ Prep Day #FearTheTurtle |  #MarchMadness ","Video","https://twitter.com/TerrapinHoops/statuses/1109203578533695488",228457,207,559,"True",18,0,2011-08-29 20:14:00,"Maryland",64,"Objective","False",225
"323",1.1092e+18,"BadgerMBB","Wisconsin Basketball",2019-03-22 21:21:00,"RT @dujedukan: Badgers all day!!!! ","Photo","https://twitter.com/BadgerMBB/statuses/1109203443372224513",297796,0,1205,"True",0,0,2009-03-04 18:55:00,"Wisconsin",15,"Objective","False",0
"324",1.1092e+18,"UVMmbb","UVM Men's Basketball",2019-03-22 21:21:00,"RT @JakeZimmer12: Cool scene from yesterday in Hartford: @UVMmbb thanking the fans for coming out in full-force. What an amazing tribute toâ€¦","Video","https://twitter.com/UVMmbb/statuses/1109203373327298560",8090,0,137,"False",0,0,2009-06-19 15:22:00,"Vermont",9,"Positive","False",0
"325",1.1092e+18,"UVMmbb","UVM Men's Basketball",2019-03-22 21:20:00,"RT @GreggDoyelStar: Yes indeed, I saw four games yesterday here in Hartford and pestered my bosses into letting me write about three of theâ€¦","Text","https://twitter.com/UVMmbb/statuses/1109203301747355648",8090,0,137,"False",0,0,2009-06-19 15:22:00,"Vermont",9,"Objective","False",0
"326",1.1092e+18,"UVAMensHoops","Virginia Men's Basketball",2019-03-22 21:20:00,"Watch the post-game press conference live at this link:","Video","https://twitter.com/UVAMensHoops/statuses/1109203225671024640",159906,29,607,"True",6,1,2012-07-13 16:58:00,"Virginia",48,"Objective","False",36
"327",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:20:00,"RT @marchmadness: Payton Pritchard from the parking lot ˜± #MarchMadness ","Video","https://twitter.com/OregonMBB/statuses/1109203177046343680",107984,0,693,"True",0,0,2009-07-15 19:21:00,"Oregon",13,"Objective","False",0
"328",1.1092e+18,"HokiesMBB","Virginia Tech Men's Basketball",2019-03-22 21:20:00,"RT @Hokie_Hoops:  #WhateverItTakes¦ƒ ","Photo","https://twitter.com/HokiesMBB/statuses/1109203154157985792",31251,0,365,"True",0,0,2011-01-27 20:36:00,"Virginia Tech",11,"Objective","False",0
"329",1.1092e+18,"BadgerMBB","Wisconsin Basketball",2019-03-22 21:19:00,"Back and forth we go in San Jose@EthanHapp22 has 4 points and 3 rebounds for the  #Badgers, who are shooting 40% from the floorWIS 23, ORE 23 | 3:19 1H #OnWisconsin //  #MarchMadness ","Photo","https://twitter.com/BadgerMBB/statuses/1109202973400412166",297796,64,1205,"True",7,8,2009-03-04 18:55:00,"Wisconsin",61,"Objective","False",79
"330",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:19:00,"1H | Oregon and Wisconsin trade buckets and we're tied, 23-23, at the last media timeout of the half. @fastpp3 (12) and @SweetLouu2 (7) have combined for 19 of Oregon's 23 points so far.  #GoDucks  #MarchMadness","Text","https://twitter.com/OregonMBB/statuses/1109202922359803904",107983,0,693,"True",0,0,2009-07-15 19:21:00,"Wisconsin,Oregon",13,"Negative","False",0
"331",1.1092e+18,"GeorgiaStateMBB","GSU Men's Basketball",2019-03-22 21:18:00,"The Panthers have loaded the bus and are heading to the BOK Center to tonightâ€s game with Houston in the First Round of the NCAA Tournament.  #marchmadness ","Video","https://twitter.com/GeorgiaStateMBB/statuses/1109202711206088705",4660,99,82,"False",27,1,2015-05-06 19:25:00,"Houston,Georgia State",63,"Objective","False",127
"332",1.1092e+18,"OU_MBBall","Oklahoma Basketball",2019-03-22 21:17:00,"Won. Not done.The  #Sooners will meet top-seeded Virginia on Sunday. TV designation and tip time will be announced later this evening. ","Photo","https://twitter.com/OU_MBBall/statuses/1109202537528389633",582295,364,593,"True",52,5,2011-06-29 16:57:00,"Virginia,Oklahoma",81,"Positive","False",421
"333",1.1092e+18,"NMStateMBB","NM State MBB",2019-03-22 21:16:00,"@VladimirAvina Donâ€t get your hopes up. Werenâ€t enough characters for AND. ¤£¤£","Text","https://twitter.com/NMStateMBB/statuses/1109202320657731584",5987,7,64,"True",1,0,2015-12-01 05:28:00,"New Mexico St",21,"Objective","False",8
"334",1.1092e+18,"BadgerMBB","Wisconsin Basketball",2019-03-22 21:16:00,"RT @OliviaDekker: Cheering on @badgermbb at the best (only?) Wisconsin bar in DC with some real ones!  #marchmadness @ Hamilton's Bar amp; Grilâ€¦","Text","https://twitter.com/BadgerMBB/statuses/1109202294766272513",297797,0,1205,"True",0,0,2009-03-04 18:55:00,"Wisconsin",15,"Positive","False",0
"335",1.1092e+18,"UCImbb","UCI M Basketball",2019-03-22 21:15:00,"RT @SAPCenter: That feeling when you upset the  #4 seed!FINAL: @ucimbb upsets @KStateMBB 70-64. € #NCAA @marchmadness ","Photo","https://twitter.com/UCImbb/statuses/1109202013823238144",6337,0,121,"False",0,0,2010-12-06 05:54:00,"Kansas St,UC Irvine",9,"Negative","False",0
"336",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:14:00,"1H | @fastpp3 from DEEP!12 points already for the junior. Ducks and Badgers all tied, 21-21, with 5:29 to go in the half.  #GoDucks  #MarchMadness ","Photo","https://twitter.com/OregonMBB/statuses/1109201760726310912",107980,31,693,"True",4,2,2009-07-15 19:21:00,"Oregon",46,"Objective","False",37
"337",1.1092e+18,"SunDevilHoops","Sun Devil MBB",2019-03-22 21:13:00," Angles from the @BOKCenter ","Photo","https://twitter.com/SunDevilHoops/statuses/1109201544203821056",25846,31,362,"True",9,1,2011-06-27 22:47:00,"Arizona St",51,"Objective","False",41
"338",1.1092e+18,"UCImbb","UCI M Basketball",2019-03-22 21:12:00,"On to the next one‘‘‘‘  #StillHungry ","Video","https://twitter.com/UCImbb/statuses/1109201247108685824",6334,714,121,"False",138,17,2010-12-06 05:54:00,"UC Irvine",91,"Objective","False",869
"339",1.1092e+18,"GatorsMBK","Gators Menâ€™s Basketball",2019-03-22 21:12:00,"Still here. Š #MarchMadness  #GatorsHoops ","Video","https://twitter.com/GatorsMBK/statuses/1109201225847836672",91840,736,771,"True",93,7,2009-05-12 17:37:00,"Florida",89,"Objective","False",836
"340",1.1092e+18,"UVAMensHoops","Virginia Men's Basketball",2019-03-22 21:12:00,"FINAL: 1-seed Virginia advances to the  #MarchMadness Second Round with a 71-56 win over Gardner-Webb! ¶âš·  #GoHoos ","Photo","https://twitter.com/UVAMensHoops/statuses/1109201211461459969",159899,559,607,"True",260,24,2012-07-13 16:58:00,"Virginia,Gardner Webb",104,"Positive","False",843
"341",1.1092e+18,"BadgerMBB","Wisconsin Basketball",2019-03-22 21:12:00,"Badgers back in front ª˜¤@iverson_khalil with an and-1 and @DMitrikTrice0 with a 3 to give the  #Badgers the lead againIverson: 5 PTS | 3 REBTrice: 5 PTS | 1 AST | 1 REBWIS 19, ORE 18 | 6:34 1H #OnWisconsin //  #MarchMadness ","Photo","https://twitter.com/BadgerMBB/statuses/1109201199700606977",297796,52,1205,"True",14,3,2009-03-04 18:55:00,"Wisconsin",62,"Objective","False",69
"342",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:12:00,"RT @Pac12Network: .@fastpp3 is on  for @OregonMBB! #Pac12Hoops |  #MarchMadness ","Video","https://twitter.com/OregonMBB/statuses/1109201191785758720",107980,0,693,"True",0,0,2009-07-15 19:21:00,"Oregon",13,"Objective","False",0
"343",1.1092e+18,"GWU_MBK","Gardner-Webb Men's Basketball",2019-03-22 21:11:00,"FINAL: Virginia 71, Gardner-Webb 56 ... Perez with 19 points, Efianayi 12 points and Laster 10 points in valiant effort by  #RunninBulldogs  #MarchMadness  #UnleashTheDawgs @BigSouthGameDay ","Photo","https://twitter.com/GWU_MBK/statuses/1109200882682511361",4188,166,54,"False",25,12,2014-02-22 20:03:00,"Virginia,Gardner Webb",67,"Objective","False",203
"344",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:10:00,"1H | Wisconsin has responded with an 8-0 run to take a 19-18 lead at the under-8 media timeout. @fastpp3 leading all players with nine points. 6:34 left in the first half.  #GoDucks  #MarchMadness","Text","https://twitter.com/OregonMBB/statuses/1109200804152381441",107979,0,693,"True",0,1,2009-07-15 19:21:00,"Wisconsin,Oregon",23,"Objective","False",1
"345",1.1092e+18,"Vol_Hoops","Tennessee Basketball",2019-03-22 21:10:00,"RT @marchmadness: Hear from  #2 @vol_hoops after their First Round win over  #15 @colgatembb|  #MarchMadness ","Text","https://twitter.com/Vol_Hoops/statuses/1109200785420759042",189372,0,875,"True",0,0,2009-04-27 14:57:00,"Tennessee,Colgate",14,"Positive","False",0
"346",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:09:00,"With 9 points today, Payton Pritchard has climbed into the UO top 20 in career scoring. He passed Elgin Cook (1,259/2013-16), Maarty Leunen (1,259/2004-08) and Terrell Brandon (1,263/1989-91) in the first half.","Text","https://twitter.com/OregonMBB/statuses/1109200459997179904",107979,52,693,"True",8,0,2009-07-15 19:21:00,"Oregon",50,"Objective","False",60
"347",1.1092e+18,"UBmenshoops","UB Men's Basketball",2019-03-22 21:08:00,"Leading scorers:Perkins - 12Massinburg - 9Harris - 9Graves - 7 #UBhornsUP |  #UBDancing","Text","https://twitter.com/UBmenshoops/statuses/1109200294221660160",15312,66,170,"True",14,3,2012-08-17 20:32:00,"Buffalo",58,"Objective","False",83
"348",1.1092e+18,"AuburnMBB","Auburn Basketball",2019-03-22 21:07:00,"Back at it. #WarEagle x  #UnfinishedBusiness ","Photo","https://twitter.com/AuburnMBB/statuses/1109199886228938752",50391,458,414,"True",46,8,2009-03-26 14:42:00,"Auburn",79,"Objective","False",512
"349",1.1092e+18,"UBmenshoops","UB Men's Basketball",2019-03-22 21:07:00,"20 minutes in the books. #UBhornsUP |  #UBDancing ","Photo","https://twitter.com/UBmenshoops/statuses/1109199861356945409",15311,175,170,"True",55,3,2012-08-17 20:32:00,"Buffalo",76,"Objective","False",233
"350",1.1092e+18,"SunDevilHoops","Sun Devil MBB",2019-03-22 21:06:00,"Got some work to do. ","Photo","https://twitter.com/SunDevilHoops/statuses/1109199820210634752",25844,71,362,"True",18,21,2011-06-27 22:47:00,"Arizona St",70,"Objective","False",110
"351",1.1092e+18,"PVAMUPanthers","PVAMU Panthers",2019-03-22 21:05:00,"SCORE UPDATE: JSU 1 vs  #PVAMUSoftball 1 at the end of the 3rd Check out LIVE stats at ","Photo","https://twitter.com/PVAMUPanthers/statuses/1109199528530464769",18546,0,114,"True",0,0,2009-04-26 07:09:00,"Prairie View AM",9,"Objective","False",0
"352",1.1092e+18,"ColgateMBB","Colgate Men's Basketball",2019-03-22 21:05:00,"RT @afoyle3131: Congratulations @ColgateMBB on a remarkable season. No reason to hang your heads. Continue building from this foundation. Tâ€¦","Text","https://twitter.com/ColgateMBB/statuses/1109199434238304257",3701,0,62,"False",0,0,2013-06-19 19:33:00,"Colgate",7,"Positive","False",0
"353",1.1092e+18,"IonaGaelsMBB","Iona Men's Hoops",2019-03-22 21:05:00,"Final practice before UNC complete.  #MarchMadness ","Video","https://twitter.com/IonaGaelsMBB/statuses/1109199367267893249",5166,0,83,"True",0,0,2014-08-19 14:39:00,"North Carolina,Iona",8,"Objective","False",0
"354",1.1092e+18,"UCImbb","UCI M Basketball",2019-03-22 21:05:00,"RT @SportsCenter: UC Irvine upsets 4-seeded Kansas State!The Wildcats were picked to advance to the Sweet 16 in 42.0 percent of brackets.â€¦","Photo","https://twitter.com/UCImbb/statuses/1109199327824535553",6333,0,121,"False",0,0,2010-12-06 05:54:00,"UC Irvine,Kansas",9,"Positive","False",0
"355",1.1092e+18,"Vol_Hoops","Tennessee Basketball",2019-03-22 21:04:00,"RT @marchmadness: Same spot, same shot, same result.Admiral Schofield has ICE IN HIS VEINS! â„  #MarchMadness @Vol_Hoops ","Video","https://twitter.com/Vol_Hoops/statuses/1109199144550322176",189369,0,874,"True",0,0,2009-04-27 14:57:00,"Tennessee",14,"Negative","False",0
"356",1.1092e+18,"TexasTechMBB","Texas Tech Basketball",2019-03-22 21:04:00,"Together. #4To1 |  #MarchMadness´ #WreckEmâš« ","Video","https://twitter.com/TexasTechMBB/statuses/1109199130084159490",48784,736,239,"True",74,2,2014-09-24 11:41:00,"Texas Tech",83,"Objective","False",812
"357",1.1092e+18,"ColgateMBB","Colgate Men's Basketball",2019-03-22 21:04:00,"Fought to the very end. Proud of these RaidersâœŠ #GoGate  #MarchMadness ","Photo","https://twitter.com/ColgateMBB/statuses/1109199071905046528",3700,674,63,"False",123,33,2013-06-19 19:33:00,"Colgate",89,"Positive","False",830
"358",1.1092e+18,"OregonMBB","Oregon Men's Basketball",2019-03-22 21:03:00,"1H | Wisconsin gets its first field goal in more than six minutes. Ducks up 15-11 after @fastpp3's third bucket of the game.  #GoDucks  #MarchMadness","Text","https://twitter.com/OregonMBB/statuses/1109199042720915458",107975,0,692,"True",1,0,2009-07-15 19:21:00,"Wisconsin,Oregon",23,"Positive","False",1
"359",1.1092e+18,"Vol_Hoops","Tennessee Basketball",2019-03-22 21:03:00,"Moving on.  #GBO ","Photo","https://twitter.com/Vol_Hoops/statuses/1109198948487647232",189368,2212,874,"True",442,48,2009-04-27 14:57:00,"Tennessee",115,"Objective","False",2702
"360",1.1092e+18,"BadgerMBB","Wisconsin Basketball",2019-03-22 21:02:00,"Oregon has made 4 of its last 5 FGs and now has the lead in San JoseReuvers: 3 PTS | 1 REBTrice: 2 PTS | 1 REB | 1 ASTORE 13, WIS 9 | 11:33 1H #OnWisconsin //  #MarchMadness ","Photo","https://twitter.com/BadgerMBB/statuses/1109198811107344385",297791,24,1205,"True",3,9,2009-03-04 18:55:00,"Wisconsin,Oregon",57,"Objective","False",36
"361",1.1092e+18,"UVAMensHoops","Virginia Men's Basketball",2019-03-22 21:01:00,"Hunter for THREEEEE! Virginia leads Gardner-Webb 69-50, 3:41 2H ¶âš·  #GoHoos ","Video","https://twitter.com/UVAMensHoops/statuses/1109198508597407751",159896,147,607,"True",19,4,2012-07-13 16:58:00,"Virginia,Gardner Webb",66,"Objective","False",170
"362",1.1092e+18,"NDSUmbb","NDSU Basketball",2019-03-22 21:01:00,"We play Duke tonight.","Text","https://twitter.com/NDSUmbb/statuses/1109198479912550400",10562,724,116,"False",49,11,2013-03-07 16:20:00,"Duke,North Dakota St",78,"Positive","False",784
